,Year,Month,Departure station,Arrival station,Average travel time (min)
401,2018,1.0,PARIS LYON,AIX EN PROVENCE TGV,186.931603774
402,2018,2.0,LYON PART DIEU,PARIS LYON,120.499165275
403,2018,2.0,LAUSANNE,PARIS LYON,220.313932292
404,2018,1.0,DUNKERQUE,PARIS NORD,116.540983607
405,2018,2.0,STUTTGART,PARIS EST,188.573182957
406,2018,6.0,PARIS MONTPARNASSE,NANTES,124.774678112
407,2018,6.0,MARNE LA VALLEE,LYON PART DIEU,109.67752443
408,2018,6.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.787037037
409,2018,6.0,PARIS LYON,NIMES,177.387195122
410,2018,6.0,PARIS LYON,PERPIGNAN,305.375886525
411,2018,3.0,PARIS MONTPARNASSE,LE MANS,54.6132723112
412,2018,3.0,ST MALO,PARIS MONTPARNASSE,156.945054945
413,2018,3.0,DUNKERQUE,PARIS NORD,116.849593496
414,2018,3.0,MARSEILLE ST CHARLES,LILLE,309.315217391
415,2018,5.0,LE MANS,PARIS MONTPARNASSE,56.429022082
416,2018,5.0,RENNES,PARIS MONTPARNASSE,98.9178743961
417,2018,5.0,PARIS LYON,DIJON VILLE,97.389380531
418,2018,5.0,DIJON VILLE,PARIS LYON,97.9775280899
419,2018,5.0,FRANCFORT,PARIS EST,111.20254065
420,2018,4.0,LAVAL,PARIS MONTPARNASSE,86.26573426569999
421,2018,4.0,TOURS,PARIS MONTPARNASSE,75.8550724638
422,2018,4.0,PARIS EST,NANCY,95.2422907489
423,2018,4.0,LILLE,PARIS NORD,63.819477434700005
424,2018,4.0,PARIS NORD,DUNKERQUE,119.375
425,2018,4.0,TOURCOING,MARSEILLE ST CHARLES,309.0
426,2018,4.0,AVIGNON TGV,PARIS LYON,159.398148148
427,2018,4.0,DIJON VILLE,PARIS LYON,99.5095541401
428,2018,4.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.0114942529
429,2019,6.0,PARIS NORD,ARRAS,49.4020618557
430,2019,6.0,AVIGNON TGV,PARIS LYON,164.7617866
431,2019,6.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.445595855
432,2019,6.0,MONTPELLIER,PARIS LYON,207.33630952400003
433,2019,6.0,PARIS LYON,PERPIGNAN,306.64171123
434,2019,5.0,MONTPELLIER,LYON PART DIEU,112.774358974
435,2019,5.0,PARIS NORD,DOUAI,69.2335025381
436,2019,5.0,LAUSANNE,PARIS LYON,206.762068966
437,2015,3.0,NANCY,PARIS EST,95.8384353741
438,2015,3.0,PARIS LYON,DIJON VILLE,98.0210772834
439,2015,3.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.1832627119
440,2015,3.0,QUIMPER,PARIS MONTPARNASSE,289.134715026
441,2015,3.0,PARIS NORD,DOUAI,71.1153846154
442,2015,3.0,GENEVE,PARIS LYON,173.29184549400003
443,2015,3.0,PARIS LYON,ITALIE,257.827777778
444,2017,12.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.011406844
445,2017,12.0,PARIS LYON,PERPIGNAN,308.30625
446,2017,12.0,ZURICH,PARIS LYON,176.61158854200002
447,2015,2.0,PARIS EST,REIMS,47.1789473684
448,2015,2.0,PARIS LYON,NIMES,177.77380952400003
449,2015,2.0,PARIS LYON,TOULON,229.918502203
450,2015,2.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,191.431372549
451,2015,2.0,PARIS NORD,DUNKERQUE,123.209205021
452,2015,4.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,181.656682028
453,2015,4.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,79.7286432161
454,2015,4.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.286363636
455,2015,4.0,PARIS MONTPARNASSE,ANGOULEME,154.981308411
456,2015,4.0,PARIS MONTPARNASSE,QUIMPER,267.13
457,2015,4.0,VANNES,PARIS MONTPARNASSE,208.795918367
458,2015,4.0,LILLE,LYON PART DIEU,193.895910781
459,2015,4.0,LYON PART DIEU,MONTPELLIER,110.991666667
460,2015,11.0,PARIS MONTPARNASSE,ST MALO,182.994949495
461,2015,8.0,PARIS LYON,MONTPELLIER,205.62739726
462,2015,8.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.8926886792
463,2015,8.0,PARIS NORD,DUNKERQUE,118.4375
464,2015,8.0,PARIS EST,STUTTGART,147.865853659
465,2015,8.0,PARIS LYON,LAUSANNE,178.327586207
466,2016,4.0,PARIS LYON,AIX EN PROVENCE TGV,187.326280624
467,2016,4.0,DIJON VILLE,PARIS LYON,97.3220338983
468,2016,4.0,LYON PART DIEU,MONTPELLIER,112.467048711
469,2015,10.0,PARIS EST,NANCY,96.7337883959
470,2015,10.0,BELLEGARDE (AIN),PARIS LYON,164.8875
471,2015,10.0,MACON LOCHE,PARIS LYON,100.977386935
472,2015,10.0,MULHOUSE VILLE,PARIS LYON,167.63564668799998
473,2015,10.0,PARIS MONTPARNASSE,ANGOULEME,154.785714286
474,2015,10.0,PARIS MONTPARNASSE,BREST,267.540178571
475,2017,10.0,PARIS EST,METZ,85.3685897436
476,2017,10.0,PARIS LYON,MACON LOCHE,95.8461538462
477,2017,10.0,NICE VILLE,PARIS LYON,340.17475728200003
478,2017,10.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,91.53200883
479,2017,10.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,166.70222222200002
480,2017,10.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257.923976608
481,2017,10.0,PARIS LYON,LAUSANNE,224.268027211
482,2015,9.0,METZ,PARIS EST,86.9426523297
483,2015,9.0,NANCY,PARIS EST,96.1285714286
484,2015,9.0,PARIS LYON,DIJON VILLE,96.0817409766
485,2015,12.0,PARIS MONTPARNASSE,TOURS,74.5358974359
486,2016,2.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.361904762
487,2016,2.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,196.318181818
488,2016,2.0,LYON PART DIEU,MONTPELLIER,117.930029155
489,2016,2.0,FRANCFORT,PARIS EST,99.8947368421
490,2016,3.0,PARIS LYON,AIX EN PROVENCE TGV,186.931919643
491,2016,3.0,ANNECY,PARIS LYON,224.357142857
492,2016,3.0,VALENCE ALIXAN TGV,PARIS LYON,131.302845528
493,2016,3.0,PARIS MONTPARNASSE,LAVAL,96.4317180617
494,2016,3.0,LILLE,MARSEILLE ST CHARLES,302.868421053
495,2016,8.0,PARIS EST,NANCY,94.6178707224
496,2016,8.0,STRASBOURG,PARIS EST,118.454545455
497,2016,8.0,PARIS LYON,AVIGNON TGV,160.275568182
498,2016,8.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.708737864
499,2016,8.0,VALENCE ALIXAN TGV,PARIS LYON,132.587912088
500,2016,8.0,DOUAI,PARIS NORD,77.024691358
501,2016,1.0,AIX EN PROVENCE TGV,PARIS LYON,185.173076923
502,2016,1.0,DIJON VILLE,PARIS LYON,97.7850241546
503,2016,1.0,STRASBOURG,NANTES,317.62857142900003
504,2017,7.0,PARIS LYON,ANNECY,223.641176471
505,2017,7.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.58974359
506,2017,7.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90.3760445682
507,2017,7.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,90.7417840376
508,2017,7.0,PARIS LYON,ITALIE,439.484210526
509,2016,11.0,PARIS LYON,LYON PART DIEU,120.630615641
510,2016,11.0,ANGOULEME,PARIS MONTPARNASSE,160.185628743
511,2016,11.0,RENNES,PARIS MONTPARNASSE,139.451175407
512,2017,11.0,MULHOUSE VILLE,PARIS LYON,168.656441718
513,2017,11.0,PERPIGNAN,PARIS LYON,302.312101911
514,2017,11.0,PARIS MONTPARNASSE,TOURS,73.01086956520001
515,2017,11.0,VANNES,PARIS MONTPARNASSE,155.92962963
516,2017,11.0,STUTTGART,PARIS EST,190.603881279
517,2016,7.0,DIJON VILLE,PARIS LYON,97.9349315068
518,2016,7.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,104.912162162
519,2016,7.0,STRASBOURG,NANTES,305.122807018
520,2016,5.0,PARIS LYON,LYON PART DIEU,120.096801347
521,2016,5.0,PARIS MONTPARNASSE,POITIERS,106.226269316
522,2016,5.0,POITIERS,PARIS MONTPARNASSE,109.484513274
523,2016,5.0,VANNES,PARIS MONTPARNASSE,206.54241071400003
524,2016,12.0,MARSEILLE ST CHARLES,PARIS LYON,200.641686183
525,2016,12.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,202.007874016
526,2016,12.0,TOURS,PARIS MONTPARNASSE,76.7551020408
527,2016,12.0,LILLE,MARSEILLE ST CHARLES,299.654761905
528,2016,6.0,LYON PART DIEU,PARIS LYON,121.070093458
529,2016,6.0,STUTTGART,PARIS EST,148.63963964
530,2016,10.0,PARIS MONTPARNASSE,RENNES,137.587406015
531,2016,10.0,LYON PART DIEU,MONTPELLIER,113.7046875
532,2016,10.0,NANTES,STRASBOURG,324.648648649
533,2017,8.0,PARIS EST,NANCY,96.7580071174
534,2017,8.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.444444444
535,2017,8.0,PARIS LYON,MONTPELLIER,207.189839572
536,2017,8.0,DOUAI,PARIS NORD,77.3144654088
537,2017,8.0,GENEVE,PARIS LYON,192.067387821
538,2017,5.0,VALENCE ALIXAN TGV,PARIS LYON,132.426923077
539,2017,5.0,LILLE,PARIS NORD,66.8637992832
540,2017,5.0,ZURICH,PARIS LYON,239.028169014
541,2017,3.0,PARIS LYON,AVIGNON TGV,159.43507972700002
542,2017,3.0,BREST,PARIS MONTPARNASSE,271.313084112
543,2017,3.0,PARIS EST,FRANCFORT,196.2
544,2016,9.0,NANCY,PARIS EST,93.2334494774
545,2016,9.0,PARIS EST,REIMS,47.0071428571
546,2016,9.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.565445026
547,2016,9.0,DIJON VILLE,PARIS LYON,97.9919354839
548,2016,9.0,PARIS LYON,VALENCE ALIXAN TGV,131.735087719
549,2016,9.0,PARIS MONTPARNASSE,NANTES,136.247771836
550,2017,4.0,METZ,PARIS EST,85.3309352518
551,2017,4.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,100.811557789
552,2017,4.0,MARSEILLE ST CHARLES,LYON PART DIEU,104.789473684
553,2017,1.0,PARIS LYON,PERPIGNAN,306.882758621
554,2017,1.0,STUTTGART,PARIS EST,120.720714286
555,2017,2.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,130.945054945
556,2017,2.0,PARIS LYON,DIJON VILLE,96.7553444181
557,2017,2.0,ANGOULEME,PARIS MONTPARNASSE,155.30030959799998
558,2017,2.0,PARIS MONTPARNASSE,LAVAL,96.3286384977
559,2017,2.0,LE MANS,PARIS MONTPARNASSE,56.7025171625
560,2017,2.0,RENNES,LYON PART DIEU,260.26804123700003
561,2017,6.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,95.7488262911
562,2017,6.0,LE MANS,PARIS MONTPARNASSE,56.7055084746
563,2017,6.0,NANTES,PARIS MONTPARNASSE,134.245960503
564,2017,6.0,PARIS MONTPARNASSE,POITIERS,104.395491803
565,2017,6.0,POITIERS,PARIS MONTPARNASSE,104.232653061
566,2017,6.0,LILLE,PARIS NORD,68.74698795180001
567,2017,6.0,LYON PART DIEU,MARSEILLE ST CHARLES,105.672690763
568,2017,6.0,MONTPELLIER,LYON PART DIEU,111.131410256
569,2017,6.0,PARIS LYON,LAUSANNE,204.177777778
570,2017,9.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.502645503
571,2017,9.0,PARIS NORD,DOUAI,66.400990099
572,2017,9.0,DOUAI,PARIS NORD,77.0547263682
573,2017,9.0,STRASBOURG,NANTES,287.105263158
574,2015,1.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,79.3974358974
575,2015,1.0,NANCY,PARIS EST,92.0557491289
576,2015,7.0,PARIS LYON,ANNECY,222.013888889
577,2015,7.0,PARIS LYON,BELLEGARDE (AIN),162.167475728
578,2015,6.0,MULHOUSE VILLE,PARIS LYON,167.223642173
579,2015,6.0,PARIS MONTPARNASSE,TOURS,80.37566137569999
580,2015,5.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,211.077044025
581,2015,5.0,PARIS NORD,DUNKERQUE,124.156
582,2015,1.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,208.685667752
583,2018,2.0,POITIERS,PARIS MONTPARNASSE,94.0502392344
584,2018,2.0,PARIS MONTPARNASSE,VANNES,153.04721030000002
585,2018,6.0,RENNES,PARIS MONTPARNASSE,98.5418250951
586,2018,6.0,RENNES,LYON PART DIEU,233.815384615
587,2018,6.0,LYON PART DIEU,LILLE,187.041284404
588,2018,6.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.139072848
589,2018,6.0,PARIS LYON,MARSEILLE ST CHARLES,202.911564626
590,2018,6.0,PERPIGNAN,PARIS LYON,301.24375
591,2018,5.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165.228070175
592,2018,5.0,PARIS MONTPARNASSE,LE MANS,54.636627907
593,2018,5.0,LYON PART DIEU,LILLE,187.195348837
594,2018,5.0,BORDEAUX ST JEAN,PARIS VAUGIRARD,144.0
595,2018,5.0,ANNECY,PARIS LYON,224.495726496
596,2018,5.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,170.863636364
597,2018,2.0,MARSEILLE ST CHARLES,LYON PART DIEU,106.704918033
598,2018,2.0,DUNKERQUE,PARIS NORD,116.834080717
599,2018,1.0,VANNES,PARIS MONTPARNASSE,156.064981949
600,2018,1.0,PARIS EST,REIMS,45.9585253456
601,2018,1.0,MARSEILLE ST CHARLES,LYON PART DIEU,106.596363636
602,2018,1.0,MARSEILLE ST CHARLES,PARIS LYON,202.213457077
603,2018,1.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.805
604,2018,2.0,PARIS LYON,MULHOUSE VILLE,168.992307692
605,2018,2.0,MADRID,MARSEILLE ST CHARLES,481.0
606,2018,3.0,PARIS MONTPARNASSE,ANGOULEME,126.298701299
607,2018,3.0,PARIS MONTPARNASSE,POITIERS,93.1176470588
608,2018,3.0,BORDEAUX ST JEAN,PARIS VAUGIRARD,144.0
609,2018,3.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.8080357143
610,2018,3.0,GENEVE,PARIS LYON,194.811283186
611,2018,4.0,GRENOBLE,PARIS LYON,183.012987013
612,2018,4.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,127.861538462
613,2018,4.0,PARIS LYON,ITALIE,360.928333333
614,2018,4.0,PARIS LYON,LAUSANNE,213.563299663
615,2018,7.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.0483383686
616,2018,7.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,132.73655914
617,2018,7.0,MARSEILLE ST CHARLES,TOURCOING,296.6
618,2018,7.0,PARIS LYON,MARSEILLE ST CHARLES,198.489669421
619,2018,7.0,PARIS LYON,VALENCE ALIXAN TGV,131.31884058
620,2018,8.0,TOURCOING,BORDEAUX ST JEAN,280.5
621,2018,8.0,PARIS NORD,LILLE,64.738317757
622,2018,8.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.4054054054
623,2015,3.0,REIMS,PARIS EST,46.8544600939
624,2015,3.0,ANNECY,PARIS LYON,225.607734807
625,2015,3.0,PARIS MONTPARNASSE,QUIMPER,271.953488372
626,2015,4.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,97.5023255814
627,2015,4.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.7336448598
628,2017,11.0,METZ,PARIS EST,85.4180602007
629,2017,11.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.995049505
630,2017,11.0,LE MANS,PARIS MONTPARNASSE,56.2192982456
631,2017,11.0,LILLE,LYON PART DIEU,190.842490842
632,2016,12.0,PARIS MONTPARNASSE,LE MANS,57.3302961276
633,2016,10.0,STRASBOURG,PARIS EST,117.767241379
634,2016,10.0,PARIS LYON,AIX EN PROVENCE TGV,182.528508772
635,2016,10.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.97906976739999
636,2016,10.0,QUIMPER,PARIS MONTPARNASSE,283.542929293
637,2016,10.0,DUNKERQUE,PARIS NORD,120.413043478
638,2016,10.0,LYON PART DIEU,MARSEILLE ST CHARLES,103.06042885
639,2016,9.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.3336980306
640,2016,9.0,POITIERS,PARIS MONTPARNASSE,106.103556485
641,2016,9.0,TOURS,PARIS MONTPARNASSE,77.0945273632
642,2016,9.0,VANNES,PARIS MONTPARNASSE,203.695020747
643,2016,9.0,NANTES,STRASBOURG,322.666666667
644,2017,3.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.5481798715
645,2017,3.0,ARRAS,PARIS NORD,58.0852941176
646,2017,3.0,LYON PART DIEU,MONTPELLIER,111.182890855
647,2017,4.0,PARIS LYON,BELLEGARDE (AIN),163.958974359
648,2017,4.0,LAVAL,PARIS MONTPARNASSE,106.050691244
649,2017,10.0,PARIS LYON,MONTPELLIER,207.795986622
650,2017,10.0,PARIS MONTPARNASSE,QUIMPER,222.864341085
651,2016,11.0,PARIS LYON,ANNECY,223.280645161
652,2016,11.0,NICE VILLE,PARIS LYON,343.133507853
653,2017,5.0,BREST,PARIS MONTPARNASSE,273.631840796
654,2017,5.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,340.37012987
655,2017,5.0,LILLE,MARSEILLE ST CHARLES,301.993055556
656,2017,5.0,PARIS LYON,ITALIE,416.793103448
657,2015,11.0,METZ,PARIS EST,87.01742160280001
658,2015,11.0,PARIS LYON,MULHOUSE VILLE,166.424242424
659,2015,11.0,PARIS MONTPARNASSE,LAVAL,96.7077922078
660,2015,11.0,LAUSANNE,PARIS LYON,180.790909091
661,2017,12.0,PARIS EST,STRASBOURG,113.642857143
662,2017,12.0,PARIS LYON,AIX EN PROVENCE TGV,185.037199125
663,2017,12.0,AVIGNON TGV,PARIS LYON,159.865168539
664,2017,12.0,PARIS LYON,BELLEGARDE (AIN),161.650224215
665,2017,12.0,PARIS LYON,MACON LOCHE,95.7194570136
666,2017,12.0,PARIS NORD,DOUAI,66.8020833333
667,2017,12.0,GENEVE,PARIS LYON,193.625737463
668,2015,12.0,METZ,PARIS EST,86.3628762542
669,2015,12.0,BELLEGARDE (AIN),PARIS LYON,163.341563786
670,2015,12.0,GRENOBLE,PARIS LYON,182.731707317
671,2015,12.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.5422535211
672,2015,12.0,MULHOUSE VILLE,PARIS LYON,167.280373832
673,2015,12.0,PARIS LYON,VALENCE ALIXAN TGV,132.385017422
674,2015,12.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,95.6404109589
675,2015,12.0,NANTES,PARIS MONTPARNASSE,134.541083916
676,2015,12.0,POITIERS,PARIS MONTPARNASSE,104.401221996
677,2015,8.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,79.0975609756
678,2015,8.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,101.132545932
679,2015,10.0,ANNECY,PARIS LYON,226.147959184
680,2015,10.0,PARIS MONTPARNASSE,RENNES,131.56261343
681,2015,10.0,RENNES,LYON PART DIEU,262.178217822
682,2015,9.0,PARIS EST,REIMS,47.18627450979999
683,2015,9.0,PERPIGNAN,PARIS LYON,307.735099338
684,2015,9.0,PARIS MONTPARNASSE,BREST,266.621359223
685,2016,8.0,PARIS MONTPARNASSE,NANTES,136.148221344
686,2016,8.0,PARIS MONTPARNASSE,POITIERS,105.536779324
687,2016,8.0,GENEVE,PARIS LYON,171.360262009
688,2016,8.0,PARIS LYON,ZURICH,141.89935064899998
689,2016,2.0,BELLEGARDE (AIN),PARIS LYON,162.39787234
690,2016,2.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,336.716463415
691,2016,2.0,PARIS EST,FRANCFORT,99.6
692,2016,7.0,BELLEGARDE (AIN),PARIS LYON,163.130530973
693,2016,7.0,PARIS LYON,LYON PART DIEU,120.213438735
694,2016,7.0,PARIS LYON,PERPIGNAN,310.782511211
695,2016,7.0,TOURS,PARIS MONTPARNASSE,82.3619791667
696,2016,7.0,LILLE,PARIS NORD,63.5676691729
697,2016,6.0,PARIS LYON,MACON LOCHE,96.2848101266
698,2016,6.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,343.016025641
699,2016,5.0,PARIS LYON,PERPIGNAN,312.344632768
700,2016,3.0,PARIS LYON,MARSEILLE ST CHARLES,203.777647059
701,2016,3.0,PARIS LYON,MONTPELLIER,211.810763889
702,2016,3.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.00952381
703,2016,3.0,POITIERS,PARIS MONTPARNASSE,103.97628866
704,2016,3.0,TOURS,PARIS MONTPARNASSE,74.4870466321
705,2016,4.0,PARIS LYON,MACON LOCHE,96.2230392157
706,2016,1.0,PARIS LYON,DIJON VILLE,95.9317647059
707,2016,1.0,PARIS MONTPARNASSE,NANTES,135.549494949
708,2016,1.0,DOUAI,PARIS NORD,76.62430939229999
709,2017,6.0,REIMS,PARIS EST,50.073891625600005
710,2017,6.0,PARIS LYON,ANNECY,222.969072165
711,2017,6.0,AVIGNON TGV,PARIS LYON,158.816029144
712,2017,6.0,DIJON VILLE,PARIS LYON,98.1843971631
713,2017,6.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.371681416
714,2017,6.0,VALENCE ALIXAN TGV,PARIS LYON,132.444852941
715,2017,6.0,LAVAL,PARIS MONTPARNASSE,100.261603376
716,2017,6.0,PARIS MONTPARNASSE,NANTES,133.844484629
717,2017,6.0,PARIS NORD,LILLE,62.3952702703
718,2017,7.0,MARSEILLE ST CHARLES,PARIS LYON,197.99103139
719,2017,7.0,PARIS LYON,MULHOUSE VILLE,172.73498233200002
720,2017,7.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.0327868852
721,2017,7.0,TOURS,PARIS MONTPARNASSE,76.44594594590001
722,2017,7.0,VANNES,PARIS MONTPARNASSE,155.604255319
723,2017,7.0,PARIS NORD,DOUAI,66.4285714286
724,2017,7.0,RENNES,LYON PART DIEU,233.903225806
725,2017,7.0,STRASBOURG,NANTES,288.035087719
726,2017,1.0,ANGOULEME,PARIS MONTPARNASSE,155.210982659
727,2017,1.0,LE MANS,PARIS MONTPARNASSE,56.6456521739
728,2017,1.0,METZ,PARIS EST,85.3732876712
729,2017,1.0,NICE VILLE,PARIS LYON,343.75824175800005
730,2017,1.0,PARIS LYON,GRENOBLE,181.678571429
731,2017,1.0,PARIS MONTPARNASSE,BREST,267.943925234
732,2017,1.0,PARIS MONTPARNASSE,RENNES,130.840740741
733,2017,9.0,BELLEGARDE (AIN),PARIS LYON,164.548245614
734,2017,9.0,MACON LOCHE,PARIS LYON,101.133004926
735,2017,9.0,LE MANS,PARIS MONTPARNASSE,56.2174887892
736,2017,9.0,QUIMPER,PARIS MONTPARNASSE,223.172995781
737,2017,9.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.7841726619
738,2017,9.0,LYON PART DIEU,MONTPELLIER,112.83171521
739,2017,8.0,PARIS LYON,GRENOBLE,182.828571429
740,2017,8.0,NICE VILLE,PARIS LYON,341.23508771900003
741,2017,8.0,PARIS NORD,ARRAS,49.2544642857
742,2017,8.0,LILLE,LYON PART DIEU,190.261324042
743,2017,8.0,STUTTGART,PARIS EST,134.984323432
744,2017,2.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.601593625
745,2017,2.0,PARIS LYON,NIMES,178.220973783
746,2017,2.0,PARIS LYON,PERPIGNAN,306.955882353
747,2017,2.0,PARIS MONTPARNASSE,NANTES,139.530655391
748,2017,2.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.568019093100006
749,2018,6.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.47987616100001
750,2018,6.0,LYON PART DIEU,RENNES,234.06451612900003
751,2018,6.0,DUNKERQUE,PARIS NORD,117.174157303
752,2018,6.0,NIMES,PARIS LYON,176.435233161
753,2018,6.0,ITALIE,PARIS LYON,281.945169082
754,2018,1.0,LE MANS,PARIS MONTPARNASSE,56.18271604939999
755,2018,2.0,PARIS EST,STRASBOURG,112.230414747
756,2018,2.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.8828337875
757,2018,2.0,PARIS LYON,MACON LOCHE,95.6292682927
758,2018,2.0,PARIS LYON,AVIGNON TGV,159.407407407
759,2018,2.0,PARIS LYON,PERPIGNAN,308.88888888900004
760,2018,2.0,PERPIGNAN,PARIS LYON,305.125
761,2018,4.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,182.65
762,2018,4.0,PARIS NORD,ARRAS,54.7135135135
763,2018,4.0,ANNECY,PARIS LYON,224.781512605
764,2018,4.0,STRASBOURG,PARIS EST,111.81598063
765,2018,1.0,DOUAI,PARIS NORD,77.65463917529999
766,2018,1.0,PARIS EST,STRASBOURG,112.286597938
767,2018,1.0,PARIS LYON,MONTPELLIER,209.278911565
768,2018,1.0,FRANCFORT,PARIS EST,224.611302682
769,2018,1.0,PARIS EST,FRANCFORT,226.227333333
770,2018,2.0,PARIS MONTPARNASSE,BREST,222.475609756
771,2018,3.0,PARIS NORD,LILLE,67.9950980392
772,2018,3.0,RENNES,LYON PART DIEU,234.0
773,2018,3.0,MARNE LA VALLEE,LYON PART DIEU,109.701149425
774,2018,3.0,AIX EN PROVENCE TGV,PARIS LYON,188.675257732
775,2018,3.0,PARIS LYON,MONTPELLIER,209.442906574
776,2018,3.0,GRENOBLE,PARIS LYON,183.016260163
777,2018,3.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.0
778,2018,3.0,ITALIE,PARIS LYON,452.193548387
779,2018,5.0,LYON PART DIEU,RENNES,233.229166667
780,2018,5.0,POITIERS,PARIS MONTPARNASSE,92.923566879
781,2018,5.0,TOURCOING,BORDEAUX ST JEAN,285.391304348
782,2018,5.0,PARIS LYON,VALENCE ALIXAN TGV,132.752808989
783,2018,5.0,MARSEILLE ST CHARLES,LYON PART DIEU,106.398514851
784,2015,7.0,PARIS LYON,AIX EN PROVENCE TGV,182.519269777
785,2015,7.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,79.1642512077
786,2015,7.0,PARIS LYON,MONTPELLIER,205.830708661
787,2015,7.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,101.417091837
788,2015,7.0,LAVAL,PARIS MONTPARNASSE,103.920454545
789,2015,7.0,LILLE,MARSEILLE ST CHARLES,299.217592593
790,2015,7.0,NANTES,STRASBOURG,325.470588235
791,2015,7.0,GENEVE,PARIS LYON,172.633187773
792,2015,6.0,RENNES,PARIS MONTPARNASSE,138.454464286
793,2015,6.0,PARIS NORD,ARRAS,53.03896103899999
794,2015,6.0,LILLE,LYON PART DIEU,193.722846442
795,2015,6.0,STUTTGART,PARIS EST,148.36328125
796,2015,5.0,PARIS LYON,MARSEILLE ST CHARLES,198.408991228
797,2015,5.0,PARIS LYON,PERPIGNAN,302.080838323
798,2015,5.0,ANNECY,PARIS LYON,225.516666667
799,2015,5.0,LYON PART DIEU,MARSEILLE ST CHARLES,102.364649682
800,2015,5.0,NANTES,PARIS MONTPARNASSE,140.042201835
801,2015,1.0,LYON PART DIEU,PARIS LYON,120.291800643
802,2015,1.0,PARIS LYON,VALENCE ALIXAN TGV,131.334494774
803,2015,1.0,MONTPELLIER,LYON PART DIEU,109.534920635
804,2015,1.0,PARIS NORD,DUNKERQUE,120.816
